Reading: ../data/attack_samples/2025-10-02-traffic-from-infected-Android-phone.pcap
Writing: ../data/flows_output.jsonl

===== FLOW SUMMARY =====
10.10.2.101:42232 -> 10.10.2.1:53 [UDP] packets=1 bytes=78
10.10.2.101:45025 -> 10.10.2.1:53 [UDP] packets=1 bytes=74
10.10.2.101:46252 -> 10.10.2.1:53 [UDP] packets=1 bytes=79
10.10.2.101:48858 -> 10.10.2.1:53 [UDP] packets=1 bytes=101
10.10.2.101:50065 -> 10.10.2.1:53 [UDP] packets=1 bytes=79
10.10.2.101:50352 -> 10.10.2.1:53 [UDP] packets=1 bytes=73
10.10.2.101:50548 -> 10.10.2.1:53 [UDP] packets=1 bytes=90
10.10.2.101:50685 -> 10.10.2.1:53 [UDP] packets=1 bytes=85
10.10.2.101:50725 -> 10.10.2.1:53 [UDP] packets=1 bytes=75
10.10.2.101:51618 -> 10.10.2.1:53 [UDP] packets=1 bytes=76
10.10.2.101:52319 -> 10.10.2.1:53 [UDP] packets=1 bytes=75
10.10.2.101:56754 -> 10.10.2.1:53 [UDP] packets=1 bytes=74
10.10.2.101:56758 -> 10.10.2.1:53 [UDP] packets=1 bytes=74
10.10.2.101:57757 -> 10.10.2.1:53 [UDP] packets=1 bytes=79
10.10.2.101:61730 -> 10.10.2.1:53 [UDP] packets=1 bytes=83
10.10.2.101:62206 -> 10.10.2.1:53 [UDP] packets=1 bytes=90
10.10.2.101:63454 -> 10.10.2.1:53 [UDP] packets=1 bytes=96
10.10.2.101:63759 -> 10.10.2.1:53 [UDP] packets=1 bytes=78
10.10.2.101:64016 -> 10.10.2.1:53 [UDP] packets=1 bytes=75
10.10.2.101:65477 -> 10.10.2.1:53 [UDP] packets=1 bytes=72
10.10.2.101:32846 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:32860 -> 101.32.207.8:8080 [TCP] packets=13 bytes=1871
10.10.2.101:32874 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:32888 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:34928 -> 101.32.207.8:8080 [TCP] packets=5 bytes=350
10.10.2.101:34944 -> 101.32.207.8:8080 [TCP] packets=5 bytes=350
